BR31HP,51.410913,-0.028794999999999998,L,1,N,1.5,A,1.0,F,1.0,7.982,51.47, -0.0942,30.138,51.4654953,-0.454687267,407000
BR31JE,51.411176,-0.043997,F,2,N,1.5,A,1.0,D,2.0,7.409,51.47, -0.0942,29.1,51.4654953,-0.454687267,1225000
BR31JW,51.409033,-0.030371,F,2,N,1.5,A,1.0,T,1.4,8.095,51.47, -0.0942,30.074,51.4654953,-0.454687267,480000
BR31JW,51.409033,-0.030371,F,2,N,1.5,A,1.0,T,1.4,8.095,51.47, -0.0942,30.074,51.4654953,-0.454687267,530000
BR31LS,51.411991,-0.042683,F,2,N,1.5,A,1.0,T,1.4,7.372999999999999,51.47, -0.0942,29.171,51.4654953,-0.454687267,605000
BR31LT,51.413625,-0.044713,F,2,N,1.5,A,1.0,S,1.3,7.146,51.47, -0.0942,28.996,51.4654953,-0.454687267,995000
BR31NB,51.412376,-0.02702,L,1,N,1.5,A,1.0,F,1.0,7.921,51.47, -0.0942,30.226,51.4654953,-0.454687267,440000
BR31NR,51.417328999999995,-0.033854,L,1,N,1.5,A,1.0,F,1.0,7.197,51.47, -0.0942,29.655,51.4654953,-0.454687267,417000
BR31PP,51.414413,-0.025698000000000002,L,1,N,1.5,A,1.0,F,1.0,7.794,51.47, -0.0942,30.272,51.4654953,-0.454687267,350000
BR31QG,51.413918,-0.028881,L,1,N,1.5,A,1.0,F,1.0,7.706,51.47, -0.0942,30.066,51.4654953,-0.454687267,390000
BR31QH,51.415797999999995,-0.032122000000000005,F,2,N,1.5,A,1.0,T,1.4,7.405,51.47, -0.0942,29.805,51.4654953,-0.454687267,1175000
BR31RN,51.415701,-0.029567000000000003,L,1,N,1.5,A,1.0,F,1.0,7.518,51.47, -0.0942,29.980999999999998,51.4654953,-0.454687267,375000
BR31RQ,51.416805,-0.031576,L,1,N,1.5,A,1.0,F,1.0,7.337000000000001,51.47, -0.0942,29.820999999999998,51.4654953,-0.454687267,353800
BR31RZ,51.420010999999995,-0.024894,L,1,N,1.5,A,1.0,F,1.0,7.346,51.47, -0.0942,30.214000000000002,51.4654953,-0.454687267,280000
BR31TF,51.42199,-0.021213,L,1,N,1.5,A,1.0,F,1.0,7.354,51.47, -0.0942,30.429000000000002,51.4654953,-0.454687267,242500
BR33HA,51.390288,-0.037127,F,2,N,1.5,A,1.0,T,1.4,9.707,51.47, -0.0942,30.133000000000003,51.4654953,-0.454687267,560000
BR33HE,51.391886,-0.035319,F,2,N,1.5,A,1.0,T,1.4,9.597000000000001,51.47, -0.0942,30.204,51.4654953,-0.454687267,523000
BR33HH,51.3975,-0.03551,F,2,N,1.5,A,1.0,T,1.4,9.03,51.47, -0.0942,30.026999999999997,51.4654953,-0.454687267,550000
BR33NG,51.404831,-0.027029,F,2,N,1.5,A,1.0,D,2.0,8.613,51.47, -0.0942,30.403000000000002,51.4654953,-0.454687267,1149500
BR33PH,51.398866,-0.030635000000000003,F,2,N,1.5,A,1.0,S,1.3,9.054,51.47, -0.0942,30.316,51.4654953,-0.454687267,675000
BR33PT,51.401776,-0.037886,F,2,N,1.5,A,1.0,S,1.3,8.532,51.47, -0.0942,29.749000000000002,51.4654953,-0.454687267,617500
BR33PY,51.398885,-0.034976,F,2,N,1.5,A,1.0,T,1.4,8.91,51.47, -0.0942,30.024,51.4654953,-0.454687267,700000
BR33PY,51.398885,-0.034976,F,2,N,1.5,A,1.0,T,1.4,8.91,51.47, -0.0942,30.024,51.4654953,-0.454687267,671500
BR33RG,51.398012,-0.041352999999999994,F,2,N,1.5,A,1.0,T,1.4,8.802999999999999,51.47, -0.0942,29.62,51.4654953,-0.454687267,520000
BR33RL,51.393128999999995,-0.042999,F,2,N,1.5,A,1.0,T,1.4,9.255,51.47, -0.0942,29.654,51.4654953,-0.454687267,535000
BR33RT,51.39066,-0.042156,F,2,N,1.5,A,1.0,T,1.4,9.531,51.47, -0.0942,29.787,51.4654953,-0.454687267,490000
BR33RU,51.3898,-0.040208999999999995,F,2,N,1.5,A,1.0,S,1.3,9.672,51.47, -0.0942,29.943,51.4654953,-0.454687267,525000
BR33RW,51.391814000000004,-0.042308,F,2,N,1.5,A,1.0,T,1.4,9.408999999999999,51.47, -0.0942,29.74,51.4654953,-0.454687267,474000
BR33RZ,51.390712,-0.04362,F,2,N,1.5,A,1.0,T,1.4,9.488,51.47, -0.0942,29.686999999999998,51.4654953,-0.454687267,570000
BR33SB,51.39186,-0.045051,F,2,N,1.5,A,1.0,T,1.4,9.333,51.47, -0.0942,29.555999999999997,51.4654953,-0.454687267,500000
BR33XD,51.394477,-0.016176,F,2,N,1.5,A,1.0,D,2.0,9.988999999999999,51.47, -0.0942,30.12,51.153662100000005,0.182062,1075000
BR34AD,51.396988,-0.04627,F,2,N,1.5,A,1.0,S,1.3,8.772,51.47, -0.0942,29.32,51.4654953,-0.454687267,437500
