Pcd,Lat,Long,Duration,num_Dur,Old_Or_New,num_Old,Prd_Category_Type,num_Prd,Property_Type,num_Pro,dis_station,station_dis,station_Lat,station_Lng,dis_airport,air_dis,air_Lat,air_Lng,Price
UB108NT,51.561824,-0.45124,L,1,N,2,A,1,F,1,19.741,0,?51.5154,-0.175743,10.714,1,51.4654953,-0.454687267,380000
UB108PN,51.556232,-0.437048,F,2,N,2,A,1,S,1.5,18.635,0,?51.5154,-0.175743,10.163,1,51.4654953,-0.454687267,645500
UB108PN,51.556232,-0.437048,F,2,N,2,A,1,S,1.5,18.635,0,?51.5154,-0.175743,10.163,1,51.4654953,-0.454687267,590000
UB108PR,51.559997,-0.440915,F,2,N,2,A,1,S,1.5,18.999,0,?51.5154,-0.175743,10.551,1,51.4654953,-0.454687267,686000
UB108QZ,51.561857,-0.443477,F,2,N,2,A,1,S,1.5,19.224,0,?51.5154,-0.175743,10.743,1,51.4654953,-0.454687267,638000
UB108RB,51.561007,-0.444502,F,2,N,2,B,2.5,S,1.5,19.267,0,?51.5154,-0.175743,10.644,1,51.4654953,-0.454687267,743000
UB109AA,51.549868,-0.452843,F,2,N,2,A,1,S,1.5,19.547,0,?51.5154,-0.175743,9.383,1,51.4654953,-0.454687267,701600
UB109AF,51.549946,-0.443797,F,2,N,2,A,1,S,1.5,18.935,0,?51.5154,-0.175743,9.421,1,51.4654953,-0.454687267,461500
UB109AG,51.549581,-0.44205,L,1,N,2,A,1,F,1,18.809,0,?51.5154,-0.175743,9.391,1,51.4654953,-0.454687267,270000
UB109AJ,51.547352,-0.448198,F,2,N,2,A,1,T,1.5,19.178,0,?51.5154,-0.175743,9.113,1,51.4654953,-0.454687267,505000
UB109AZ,51.545404,-0.443707,F,2,N,2,A,1,T,1.5,18.834,0,?51.5154,-0.175743,8.918,1,51.4654953,-0.454687267,685500
UB109BL,51.54784,-0.44361,F,2,N,2,A,1,T,1.5,18.877,0,?51.5154,-0.175743,9.188,1,51.4654953,-0.454687267,461000
UB109BL,51.54784,-0.44361,F,2,N,2,A,1,T,1.5,18.877,0,?51.5154,-0.175743,9.188,1,51.4654953,-0.454687267,460000
UB109BW,51.548732,-0.444459,F,2,N,2,A,1,S,1.5,18.953,0,?51.5154,-0.175743,9.283,1,51.4654953,-0.454687267,602000
UB109DG,51.54637,-0.44464,F,2,N,2,A,1,S,1.5,18.917,0,?51.5154,-0.175743,9.02,1,51.4654953,-0.454687267,495000
UB109EB,51.54419,-0.438283,F,2,N,2,A,1,S,1.5,18.441,0,?51.5154,-0.175743,8.824,1,51.4654953,-0.454687267,418000
UB109ED,51.547885,-0.438892,F,2,N,2,A,1,T,1.5,18.558,0,?51.5154,-0.175743,9.226,1,51.4654953,-0.454687267,400000
UB109ED,51.547885,-0.438892,F,2,N,2,A,1,T,1.5,18.558,0,?51.5154,-0.175743,9.226,1,51.4654953,-0.454687267,395000
UB109EH,51.545154,-0.435741,F,2,N,2,A,1,S,1.5,18.287,0,?51.5154,-0.175743,8.954,1,51.4654953,-0.454687267,515000
UB109EJ,51.544326,-0.43698,L,1,N,2,A,1,F,1,18.355,0,?51.5154,-0.175743,8.851,1,51.4654953,-0.454687267,315000
UB109ET,51.544987,-0.44613,F,2,N,2,A,1,S,1.5,18.991,0,?51.5154,-0.175743,8.859,1,51.4654953,-0.454687267,435000
UB109EU,51.544336,-0.444522,F,2,N,2,A,1,T,1.5,18.869,0,?51.5154,-0.175743,8.795,1,51.4654953,-0.454687267,442000
UB109EY,51.542883,-0.442755,F,2,N,2,A,1,T,1.5,18.722,0,?51.5154,-0.175743,8.645,1,51.4654953,-0.454687267,418000
UB109HT,51.540273,-0.443954,F,2,N,2,A,1,T,1.5,18.759,0,?51.5154,-0.175743,8.348,1,51.4654953,-0.454687267,405000
UB109HU,51.543582,-0.445327,F,2,N,2,A,1,T,1.5,18.91,0,?51.5154,-0.175743,8.707,1,51.4654953,-0.454687267,422500
UB109NW,51.547558,-0.462512,L,1,N,2,A,1,F,1,20.156,0,?51.5154,-0.175743,9.141,1,51.4654953,-0.454687267,255000
UB11AU,51.515492,-0.38555,L,1,N,2,B,2.5,F,1,14.518,1,?51.5154,-0.175743,7.336,1,51.4654953,-0.454687267,230000
UB11BL,51.506655,-0.379746,F,2,N,2,B,2.5,T,1.5,14.151,1,?51.5154,-0.175743,6.919,1,51.4654953,-0.454687267,465000
UB11EQ,51.511774,-0.387151,F,2,N,2,B,2.5,T,1.5,14.635,1,?51.5154,-0.175743,6.953,1,51.4654953,-0.454687267,430000
UB11LF,51.510214,-0.37771,F,2,N,2,A,1,T,1.5,13.988,1,?51.5154,-0.175743,7.289,1,51.4654953,-0.454687267,477500
UB11NL,51.51139,-0.389312,F,2,N,2,B,2.5,T,1.5,14.786,1,?51.5154,-0.175743,6.821,1,51.4654953,-0.454687267,470000
UB11PE,51.513672,-0.387228,F,2,N,2,B,2.5,T,1.5,14.636,1,?51.5154,-0.175743,7.107,1,51.4654953,-0.454687267,425000
UB12AS,51.516878,-0.381004,L,1,N,2,A,1,F,1,14.204,1,?51.5154,-0.175743,7.66,1,51.4654953,-0.454687267,237500
UB12AZ,51.513719,-0.380857,F,2,N,2,B,2.5,T,1.5,14.195,1,?51.5154,-0.175743,7.408,1,51.4654953,-0.454687267,410000
UB12DL,51.521745,-0.376608,F,2,N,2,B,2.5,S,1.5,13.916,1,?51.5154,-0.175743,8.267,1,51.4654953,-0.454687267,455000
UB12JX,51.516401,-0.370615,F,2,N,2,A,1,S,1.5,13.485,1,?51.5154,-0.175743,8.119,1,51.4654953,-0.454687267,350000
UB12LX,51.513442,-0.37124,F,2,N,2,B,2.5,S,1.5,13.53,1,?51.5154,-0.175743,7.862,1,51.4654953,-0.454687267,500000
UB12QJ,51.514877,-0.376146,F,2,N,2,B,2.5,S,1.5,13.867,1,?51.5154,-0.175743,7.728,1,51.4654953,-0.454687267,415000
UB12RA,51.512366,-0.375342,F,2,N,2,A,1,S,1.5,13.816,1,?51.5154,-0.175743,7.573,1,51.4654953,-0.454687267,400000
UB12SX,51.519402,-0.371704,F,2,N,2,A,1,S,1.5,13.567,1,?51.5154,-0.175743,8.303,1,51.4654953,-0.454687267,499000
UB12UW,51.52381,-0.368621,F,2,N,2,B,2.5,T,1.5,13.378,1,?51.5154,-0.175743,8.806,1,51.4654953,-0.454687267,270000
UB12XH,51.526385,-0.368226,F,2,N,2,B,2.5,T,1.5,13.374,1,?51.5154,-0.175743,9.037,1,51.4654953,-0.454687267,420000
UB13HB,51.511836,-0.374698,F,2,N,2,B,2.5,O,7,13.773,1,?51.5154,-0.175743,7.565,1,51.4654953,-0.454687267,3800000
UB13NY,51.517086,-0.357201,L,1,N,2,B,2.5,F,1,12.558,1,?51.5154,-0.175743,8.858,1,51.4654953,-0.454687267,260000
UB24EX,51.503573,-0.371498,F,2,N,2,B,2.5,O,7,13.611,1,?51.5154,-0.175743,7.149,1,51.4654953,-0.454687267,1900000
UB24FP,51.506674,-0.350753,L,1,Y,1,A,1,F,1,12.15,1,?51.5154,-0.175743,8.53,1,51.4654953,-0.454687267,366000
UB24HT,51.500535,-0.363242,F,2,N,2,B,2.5,S,1.5,13.081,1,?51.5154,-0.175743,7.435,1,51.4654953,-0.454687267,700000
UB24JQ,51.493786,-0.371321,F,2,N,2,A,1,D,2,13.748,1,?51.5154,-0.175743,6.575,1,51.4654953,-0.454687267,800000
UB24LE,51.495228,-0.365659,F,2,N,2,A,1,T,1.5,13.335,1,?51.5154,-0.175743,6.996,1,51.4654953,-0.454687267,490000
UB24WS,51.504185,-0.37541,L,1,Y,1,B,2.5,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,400000
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,580000
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,400000
UB24WS,51.504185,-0.37541,L,1,Y,1,B,2.5,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,475000
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,390000
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,465000
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,418950
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,375000
UB24WS,51.504185,-0.37541,L,1,Y,1,A,1,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,418950
UB24WS,51.504185,-0.37541,L,1,Y,1,B,2.5,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,510000
UB24WS,51.504185,-0.37541,L,1,Y,1,B,2.5,F,1,13.874,1,?51.5154,-0.175743,6.974,1,51.4654953,-0.454687267,365000
UB25AU,51.503089,-0.385325,F,2,N,2,B,2.5,T,1.5,14.569,1,?51.5154,-0.175743,6.367,1,51.4654953,-0.454687267,385000
UB25BJ,51.502626,-0.388296,F,2,N,2,B,2.5,T,1.5,14.779,1,?51.5154,-0.175743,6.179,1,51.4654953,-0.454687267,436000
UB25EJ,51.499372,-0.392257,F,2,N,2,A,1,T,1.5,15.09,0,?51.5154,-0.175743,5.734,1,51.4654953,-0.454687267,625000
UB25EJ,51.499372,-0.392257,F,2,N,2,A,1,T,1.5,15.09,0,?51.5154,-0.175743,5.734,1,51.4654953,-0.454687267,260000
UB25FA,51.494716,-0.387761,L,1,N,2,A,1,F,1,14.853,1,?51.5154,-0.175743,5.66,1,51.4654953,-0.454687267,325000
UB25HU,51.499633,-0.388279,F,2,N,2,B,2.5,T,1.5,14.814,1,?51.5154,-0.175743,5.963,1,51.4654953,-0.454687267,400000
UB25SD,51.491667,-0.383885,L,1,N,2,B,2.5,F,1,14.646,1,?51.5154,-0.175743,5.702,1,51.4654953,-0.454687267,290000
UB25TU,51.495861,-0.393274,F,2,N,2,B,2.5,T,1.5,15.212,0,?51.5154,-0.175743,5.43,1,51.4654953,-0.454687267,260000
UB31BY,51.503882,-0.421751,F,2,N,2,B,2.5,S,1.5,17.073,0,?51.5154,-0.175743,4.839,1,51.4654953,-0.454687267,360000
UB31BY,51.503882,-0.421751,F,2,N,2,B,2.5,S,1.5,17.073,0,?51.5154,-0.175743,4.839,1,51.4654953,-0.454687267,385000
UB31PN,51.499872,-0.443386,F,2,N,2,B,2.5,S,1.5,18.604,0,?51.5154,-0.175743,3.902,1,51.4654953,-0.454687267,365000
UB31QA,51.50213,-0.438684,F,2,N,2,A,1,S,1.5,18.257,0,?51.5154,-0.175743,4.222,1,51.4654953,-0.454687267,440000
UB31QB,51.502124,-0.440283,F,2,N,2,A,1,S,1.5,18.367,0,?51.5154,-0.175743,4.193,1,51.4654953,-0.454687267,480000
UB31RB,51.503557,-0.435119,F,2,N,2,A,1,T,1.5,17.999,0,?51.5154,-0.175743,4.444,1,51.4654953,-0.454687267,325000
UB31TN,51.500479,-0.435556,F,2,N,2,A,1,S,1.5,18.058,0,?51.5154,-0.175743,4.109,1,51.4654953,-0.454687267,415000
UB32AR,51.518412,-0.427058,L,1,N,2,B,2.5,F,1,17.393,0,?51.5154,-0.175743,6.187,1,51.4654953,-0.454687267,210000
UB32DR,51.517115,-0.409519,F,2,N,2,A,1,T,1.5,16.177,0,?51.5154,-0.175743,6.536,1,51.4654953,-0.454687267,94500
UB32GD,51.514165,-0.421511,L,1,N,2,A,1,F,1,17.007,0,?51.5154,-0.175743,5.879,1,51.4654953,-0.454687267,282000
UB32JP,51.515946,-0.418164,F,2,N,2,A,1,S,1.5,16.775,0,?51.5154,-0.175743,6.153,1,51.4654953,-0.454687267,455000
UB32NP,51.516574,-0.427424,L,1,N,2,A,1,F,1,17.416,0,?51.5154,-0.175743,5.985,1,51.4654953,-0.454687267,275000
UB32PP,51.521589,-0.432613,F,2,N,2,A,1,T,1.5,17.787,0,?51.5154,-0.175743,6.422,1,51.4654953,-0.454687267,375000
UB32RE,51.522803,-0.431908,F,2,N,2,A,1,T,1.5,17.744,0,?51.5154,-0.175743,6.565,1,51.4654953,-0.454687267,390000
UB32TT,51.522806,-0.437573,F,2,N,2,A,1,S,1.5,18.135,0,?51.5154,-0.175743,6.482,1,51.4654953,-0.454687267,435000
UB32TW,51.520762,-0.440756,F,2,N,2,B,2.5,S,1.5,18.347,0,?51.5154,-0.175743,6.221,1,51.4654953,-0.454687267,415000
UB32UJ,51.521018,-0.427588,F,2,N,2,A,1,S,1.5,17.437,0,?51.5154,-0.175743,6.453,1,51.4654953,-0.454687267,500000
UB33BJ,51.505297,-0.418677,L,1,N,2,B,2.5,O,7,16.85,0,?51.5154,-0.175743,5.08,1,51.4654953,-0.454687267,1000
UB33EJ,51.516916,-0.408776,F,2,N,2,B,2.5,T,1.5,16.126,0,?51.5154,-0.175743,6.542,1,51.4654953,-0.454687267,398000
UB33JE,51.507417,-0.411831,F,2,N,2,A,1,S,1.5,16.362,0,?51.5154,-0.175743,5.526,1,51.4654953,-0.454687267,480000
UB33JS,51.51036,-0.412045,F,2,N,2,A,1,S,1.5,16.362,0,?51.5154,-0.175743,5.797,1,51.4654953,-0.454687267,470000
UB33NB,51.505209,-0.413464,F,2,N,2,B,2.5,O,7,16.49,0,?51.5154,-0.175743,5.258,1,51.4654953,-0.454687267,4107546
UB34AF,51.495891,-0.432054,F,2,N,2,A,1,T,1.5,17.872,0,?51.5154,-0.175743,3.726,1,51.4654953,-0.454687267,355000
UB34EU,51.496224,-0.424739,F,2,N,2,B,2.5,T,1.5,17.365,0,?51.5154,-0.175743,3.997,1,51.4654953,-0.454687267,326000
UB34JE,51.497611,-0.426232,F,2,N,2,A,1,T,1.5,17.449,0,?51.5154,-0.175743,4.079,1,51.4654953,-0.454687267,450000
UB35EW,51.490647,-0.436578,F,2,N,2,A,1,T,1.5,18.263,0,?51.5154,-0.175743,3.065,1,51.4654953,-0.454687267,345000
UB35HT,51.482466,-0.419337,F,2,N,2,A,1,S,1.5,17.255,0,?51.5154,-0.175743,3.091,1,51.4654953,-0.454687267,335000
UB35HZ,51.481969,-0.422537,F,2,N,2,A,1,T,1.5,17.483,0,?51.5154,-0.175743,2.883,1,51.4654953,-0.454687267,295000
UB35LH,51.483289,-0.437152,L,1,N,2,A,1,F,1,18.444,0,?51.5154,-0.175743,2.322,1,51.4654953,-0.454687267,320000
UB35LL,51.483063,-0.436397,F,2,N,2,A,1,T,1.5,18.398,0,?51.5154,-0.175743,2.328,1,51.4654953,-0.454687267,407000
UB40AQ,51.523163,-0.417885,F,2,N,2,A,1,S,1.5,16.776,0,?51.5154,-0.175743,6.9,1,51.4654953,-0.454687267,475000
UB40BQ,51.524524,-0.40619,F,2,N,2,A,1,S,1.5,15.977,0,?51.5154,-0.175743,7.373,1,51.4654953,-0.454687267,485000
UB40DF,51.521515,-0.4084,F,2,N,2,A,1,S,1.5,16.112,0,?51.5154,-0.175743,7.005,1,51.4654953,-0.454687267,492000
UB40DW,51.522233,-0.407683,F,2,N,2,B,2.5,S,1.5,16.066,0,?51.5154,-0.175743,7.099,1,51.4654953,-0.454687267,475000
UB40DX,51.521318,-0.407153,F,2,N,2,A,1,T,1.5,16.025,0,?51.5154,-0.175743,7.026,1,51.4654953,-0.454687267,405000
UB40EB,51.523187,-0.403758,F,2,N,2,B,2.5,T,1.5,15.8,0,?51.5154,-0.175743,7.32,1,51.4654953,-0.454687267,430000
UB40EE,51.523399,-0.405451,F,2,N,2,A,1,S,1.5,15.919,0,?51.5154,-0.175743,7.285,1,51.4654953,-0.454687267,420000
UB40HZ,51.517019,-0.396536,F,2,N,2,A,1,S,1.5,15.279,0,?51.5154,-0.175743,7.002,1,51.4654953,-0.454687267,457000
UB40JA,51.517559,-0.40319,L,1,N,2,A,1,F,1,15.74,0,?51.5154,-0.175743,6.799,1,51.4654953,-0.454687267,282500
UB40NH,51.516456,-0.388283,F,2,N,2,A,1,T,1.5,14.707,1,?51.5154,-0.175743,7.297,1,51.4654953,-0.454687267,455000
UB40PW,51.515724,-0.392561,F,2,N,2,A,1,S,1.5,15.003,0,?51.5154,-0.175743,7.049,1,51.4654953,-0.454687267,448000
UB40RD,51.521021,-0.413736,F,2,N,2,A,1,S,1.5,16.479,0,?51.5154,-0.175743,6.794,1,51.4654953,-0.454687267,470000
UB40SA,51.518982,-0.410592,F,2,N,2,B,2.5,O,7,16.255,0,?51.5154,-0.175743,6.685,1,51.4654953,-0.454687267,4200000
UB40SA,51.518982,-0.410592,F,2,N,2,B,2.5,O,7,16.255,0,?51.5154,-0.175743,6.685,1,51.4654953,-0.454687267,4200000
UB48AA,51.52512,-0.426985,F,2,N,2,A,1,S,1.5,17.417,0,?51.5154,-0.175743,6.902,1,51.4654953,-0.454687267,475000
UB48AE,51.528211,-0.425509,F,2,N,2,A,1,S,1.5,17.339,0,?51.5154,-0.175743,7.26,1,51.4654953,-0.454687267,456000
UB48BH,51.531977,-0.417377,F,2,N,2,A,1,S,1.5,16.819,0,?51.5154,-0.175743,7.831,1,51.4654953,-0.454687267,470000
UB48DW,51.526391,-0.424577,F,2,N,2,A,1,S,1.5,17.26,0,?51.5154,-0.175743,7.085,1,51.4654953,-0.454687267,452000
UB48EX,51.527741,-0.437404,F,2,N,2,A,1,S,1.5,18.156,0,?51.5154,-0.175743,7.024,1,51.4654953,-0.454687267,458000
UB48JU,51.523082,-0.428626,L,1,N,2,A,1,F,1,17.518,0,?51.5154,-0.175743,6.653,1,51.4654953,-0.454687267,295000
UB48LZ,51.532705,-0.42335,F,2,N,2,A,1,S,1.5,17.238,0,?51.5154,-0.175743,7.782,1,51.4654953,-0.454687267,420000
UB48NZ,51.536694,-0.438539,L,1,N,2,A,1,F,1,18.334,0,?51.5154,-0.175743,7.995,1,51.4654953,-0.454687267,225000
UB48PD,51.537416,-0.429964,F,2,N,2,B,2.5,D,2,17.757,0,?51.5154,-0.175743,8.178,1,51.4654953,-0.454687267,750000
UB48PJ,51.536528,-0.433513,F,2,N,2,A,1,S,1.5,17.987,0,?51.5154,-0.175743,8.033,1,51.4654953,-0.454687267,510000
UB48QR,51.530098,-0.418754,F,2,N,2,A,1,T,1.5,16.892,0,?51.5154,-0.175743,7.602,1,51.4654953,-0.454687267,415000
UB48QT,51.528977,-0.415578,F,2,N,2,A,1,T,1.5,16.662,0,?51.5154,-0.175743,7.56,1,51.4654953,-0.454687267,340000
UB48RT,51.529687,-0.417558,F,2,N,2,B,2.5,S,1.5,16.806,0,?51.5154,-0.175743,7.586,1,51.4654953,-0.454687267,415000
UB49AX,51.528314,-0.39859,L,1,N,2,B,2.5,F,1,15.485,0,?51.5154,-0.175743,7.992,1,51.4654953,-0.454687267,175000
UB49BT,51.528182,-0.393549,F,2,N,2,A,1,S,1.5,15.136,0,?51.5154,-0.175743,8.155,1,51.4654953,-0.454687267,380000
UB49BT,51.528182,-0.393549,F,2,N,2,A,1,S,1.5,15.136,0,?51.5154,-0.175743,8.155,1,51.4654953,-0.454687267,300000
UB49EE,51.525017,-0.395477,L,1,N,2,A,1,F,1,15.241,0,?51.5154,-0.175743,7.785,1,51.4654953,-0.454687267,200000
UB49EX,51.529182,-0.405494,F,2,N,2,A,1,T,1.5,15.969,0,?51.5154,-0.175743,7.858,1,51.4654953,-0.454687267,435000
UB49LR,51.531342,-0.393769,F,2,N,2,B,2.5,S,1.5,15.188,0,?51.5154,-0.175743,8.449,1,51.4654953,-0.454687267,475000
UB49QG,51.528679,-0.388457,F,2,N,2,A,1,T,1.5,14.791,1,?51.5154,-0.175743,8.389,1,51.4654953,-0.454687267,470000
UB49QS,51.528106,-0.385363,F,2,N,2,A,1,F,1,14.572,1,?51.5154,-0.175743,8.456,1,51.4654953,-0.454687267,390000
UB49RF,51.529103,-0.382041,F,2,N,2,A,1,S,1.5,14.354,1,?51.5154,-0.175743,8.678,1,51.4654953,-0.454687267,385000
UB49RU,51.526375,-0.382996,F,2,N,2,A,1,D,2,14.391,1,?51.5154,-0.175743,8.394,1,51.4654953,-0.454687267,610000
UB49RU,51.526375,-0.382996,F,2,N,2,A,1,D,2,14.391,1,?51.5154,-0.175743,8.394,1,51.4654953,-0.454687267,659950
UB49RW,51.528883,-0.385595,F,2,N,2,A,1,S,1.5,14.596,1,?51.5154,-0.175743,8.518,1,51.4654953,-0.454687267,460000
UB49SX,51.523384,-0.38135,F,2,N,2,A,1,D,2,14.254,1,?51.5154,-0.175743,8.198,1,51.4654953,-0.454687267,460000
UB54AG,51.553362,-0.372122,L,1,N,2,B,2.5,F,1,14.224,1,?51.5154,-0.175743,11.319,1,51.4654953,-0.454687267,275000
UB54DH,51.549599,-0.369877,F,2,N,2,A,1,S,1.5,13.957,1,?51.5154,-0.175743,11.041,1,51.4654953,-0.454687267,515000
UB54EQ,51.551888,-0.367552,F,2,N,2,A,1,T,1.5,13.874,1,?51.5154,-0.175743,11.342,1,51.4654953,-0.454687267,435000
UB54HT,51.553997,-0.378345,L,1,N,2,A,1,F,1,14.656,1,?51.5154,-0.175743,11.169,1,51.4654953,-0.454687267,330000
UB54JJ,51.552849,-0.357226,F,2,N,2,B,2.5,T,1.5,13.226,1,?51.5154,-0.175743,11.825,1,51.4654953,-0.454687267,365000
UB54NB,51.549868,-0.362035,F,2,N,2,B,2.5,T,1.5,13.444,1,?51.5154,-0.175743,11.364,1,51.4654953,-0.454687267,384000
UB54PR,51.555699,-0.354628,F,2,N,2,A,1,S,1.5,13.159,1,?51.5154,-0.175743,12.188,1,51.4654953,-0.454687267,505000
UB54PS,51.556008,-0.356145,F,2,N,2,A,1,T,1.5,13.27,1,?51.5154,-0.175743,12.157,1,51.4654953,-0.454687267,458000
UB54RA,51.550274,-0.351246,F,2,N,2,A,1,T,1.5,12.744,1,?51.5154,-0.175743,11.837,1,51.4654953,-0.454687267,555000
UB54RA,51.550274,-0.351246,F,2,N,2,B,2.5,T,1.5,12.744,1,?51.5154,-0.175743,11.837,1,51.4654953,-0.454687267,456000
UB54SN,51.54936,-0.353399,F,2,N,2,B,2.5,T,1.5,12.856,1,?51.5154,-0.175743,11.666,1,51.4654953,-0.454687267,440000
UB54TG,51.549216,-0.357212,F,2,N,2,B,2.5,T,1.5,13.104,1,?51.5154,-0.175743,11.497,1,51.4654953,-0.454687267,422000
UB54TQ,51.552172,-0.356428,F,2,N,2,B,2.5,S,1.5,13.15,1,?51.5154,-0.175743,11.796,1,51.4654953,-0.454687267,467500
UB55AN,51.543433,-0.373313,F,2,N,2,A,1,T,1.5,14.018,1,?51.5154,-0.175743,10.336,1,51.4654953,-0.454687267,420000
UB55DA,51.545464,-0.379716,F,2,N,2,A,1,S,1.5,14.5,1,?51.5154,-0.175743,10.295,1,51.4654953,-0.454687267,405000
UB55EG,51.543717,-0.373043,L,1,N,2,A,1,F,1,14.007,1,?51.5154,-0.175743,10.372,1,51.4654953,-0.454687267,240000
UB55ET,51.548201,-0.37085,L,1,N,2,A,1,F,1,13.98,1,?51.5154,-0.175743,10.874,1,51.4654953,-0.454687267,308000
UB55HR,51.54668,-0.368798,L,1,N,2,A,1,T,1.5,13.8,1,?51.5154,-0.175743,10.809,1,51.4654953,-0.454687267,228000
UB55NF,51.541065,-0.384804,F,2,N,2,B,2.5,T,1.5,14.741,1,?51.5154,-0.175743,9.696,1,51.4654953,-0.454687267,435000
UB55PJ,51.536245,-0.389372,L,1,N,2,B,2.5,F,1,14.96,1,?51.5154,-0.175743,9.074,1,51.4654953,-0.454687267,262500
UB56AH,51.53909,-0.370108,L,1,N,2,A,1,F,1,13.702,1,?51.5154,-0.175743,10.062,1,51.4654953,-0.454687267,255000
UB56DD,51.534607,-0.376208,F,2,N,2,B,2.5,T,1.5,14.032,1,?51.5154,-0.175743,9.411,1,51.4654953,-0.454687267,450000
UB56DJ,51.533721,-0.374553,F,2,N,2,B,2.5,S,1.5,13.904,1,?51.5154,-0.175743,9.398,1,51.4654953,-0.454687267,490000
UB56FN,51.529216,-0.377827,L,1,N,2,B,2.5,F,1,14.066,1,?51.5154,-0.175743,8.861,1,51.4654953,-0.454687267,191500
UB56GU,51.530747,-0.376028,L,1,N,2,A,1,F,1,13.961,1,?51.5154,-0.175743,9.072,1,51.4654953,-0.454687267,235000
UB56HL,51.533934,-0.391977,L,1,N,2,B,2.5,F,1,15.101,0,?51.5154,-0.175743,8.761,1,51.4654953,-0.454687267,290000
UB56JQ,51.531777,-0.394028,L,1,N,2,B,2.5,F,1,15.211,0,?51.5154,-0.175743,8.482,1,51.4654953,-0.454687267,260000
UB56NH,51.536101,-0.401157,L,1,N,2,A,1,F,1,15.763,0,?51.5154,-0.175743,8.681,1,51.4654953,-0.454687267,315000
UB56NN,51.535541,-0.403579,F,2,N,2,A,1,S,1.5,15.92,0,?51.5154,-0.175743,8.555,1,51.4654953,-0.454687267,575000
UB56QH,51.536918,-0.397106,L,1,N,2,B,2.5,F,1,15.5,0,?51.5154,-0.175743,8.886,1,51.4654953,-0.454687267,265000
UB56UT,51.537208,-0.373794,F,2,N,2,A,1,T,1.5,13.914,1,?51.5154,-0.175743,9.744,1,51.4654953,-0.454687267,365000
UB56YH,51.55387,-0.380254,F,2,N,2,A,1,T,1.5,14.778,1,?51.5154,-0.175743,11.095,1,51.4654953,-0.454687267,324500
UB60BT,51.551826,-0.34718,F,2,N,2,A,1,F,1,12.531,1,?51.5154,-0.175743,12.145,1,51.4654953,-0.454687267,164885
UB60PG,51.551606,-0.33601,F,2,N,2,A,1,T,1.5,11.794,1,?51.5154,-0.175743,12.615,1,51.4654953,-0.454687267,550000
UB60PQ,51.553073,-0.335524,F,2,N,2,A,1,T,1.5,11.819,1,?51.5154,-0.175743,12.761,1,51.4654953,-0.454687267,525000
UB60QZ,51.55084,-0.323908,F,2,N,2,A,1,S,1.5,10.98,1,?51.5154,-0.175743,13.114,1,51.4654953,-0.454687267,665000
UB60RW,51.548698,-0.32002,F,2,N,2,A,1,S,1.5,10.645,1,?51.5154,-0.175743,13.132,1,51.4654953,-0.454687267,750000
UB67AE,51.53779,-0.313717,F,2,N,2,A,1,T,1.5,9.864,1,?51.5154,-0.175743,12.643,1,51.4654953,-0.454687267,535000
UB67BS,51.540971,-0.311557,F,2,N,2,A,1,T,1.5,9.816,1,?51.5154,-0.175743,12.984,1,51.4654953,-0.454687267,445000
UB67DP,51.540556,-0.308481,F,2,N,2,A,1,S,1.5,9.599,1,?51.5154,-0.175743,13.118,1,51.4654953,-0.454687267,568000
UB67HJ,51.541446,-0.322773,F,2,N,2,A,1,S,1.5,10.575,1,?51.5154,-0.175743,12.437,1,51.4654953,-0.454687267,535000
UB67QN,51.550429,-0.329173,F,2,N,2,A,1,T,1.5,11.305,1,?51.5154,-0.175743,12.832,1,51.4654953,-0.454687267,490000
UB67RA,51.540629,-0.322942,L,1,N,2,B,2.5,F,1,10.562,1,?51.5154,-0.175743,12.367,1,51.4654953,-0.454687267,232000
UB68EZ,51.533399,-0.343191,F,2,N,2,A,1,T,1.5,11.756,1,?51.5154,-0.175743,10.797,1,51.4654953,-0.454687267,448000
UB68JT,51.53499,-0.330474,F,2,N,2,A,1,S,1.5,10.924,1,?51.5154,-0.175743,11.56,1,51.4654953,-0.454687267,580000
UB68LA,51.536649,-0.326952,F,2,N,2,A,1,T,1.5,10.724,1,?51.5154,-0.175743,11.865,1,51.4654953,-0.454687267,460000
