pcd,price,lng,lat
SW181TY,1712500,-0.184049,51.464733
SW181TZ,1308333.33,-0.18475,51.464483
SW181UA,849101.25,-0.193453,51.458198
SW181UB,876666.67,-0.192451,51.458065
SW181UE,823000,-0.192766,51.457755
SW181UF,715386.67,-0.192807,51.45817
SW181UH,531385,-0.192513,51.458318
SW181UT,657475,-0.18406,51.463835
SW181UX,582487.5,-0.197125,51.460727
SW181UY,190312.5,-0.18406,51.463835
SW181XY,748571.43,-0.18406,51.463835
SW182AD,399983.33,-0.188804,51.451911
SW182AF,400000,-0.189256,51.453573
SW182AQ,376666.67,-0.188253,51.45202
SW182BE,389000,-0.187856,51.450035
SW182BG,715000,-0.186562,51.451463
SW182BJ,499950,-0.187276,51.451249
SW182BL,552483.33,-0.1877,51.451067
SW182BQ,720000,-0.187042,51.451335
SW182BS,527050,-0.188036,51.450955
SW182BT,500000,-0.188914,51.45069
SW182BU,485000,-0.189019,51.450953
SW182BW,476666.67,-0.188685,51.450192
SW182DE,500000,-0.186167,51.456089
SW182DG,762600,-0.187102,51.456714
SW182DN,691875,-0.184723,51.452837
SW182DS,660000,-0.183299,51.451367
SW182DW,420000,-0.184509,51.452429
SW182EN,750000,-0.183275,51.457752
SW182HD,470000,-0.188812,51.457163
SW182HE,595000,-0.185089,51.457871
SW182HF,255000,-0.185735,51.45779
SW182HG,635000,-0.184482,51.458184
SW182HW,660000,-0.176793,51.459315
SW182HY,435000,-0.180508,51.458923
SW182HZ,306875,-0.181337,51.459089
SW182JR,420000,-0.189557,51.454333
SW182JS,497000,-0.189616,51.454657
SW182JT,447500,-0.189665,51.454892
SW182JW,460000,-0.190403,51.454786
SW182LB,410000,-0.190336,51.453671
SW182LD,400000,-0.189665,51.453795
SW182LF,308000,-0.190306,51.453238
SW182LQ,395000,-0.190044,51.4522
SW182LR,579000,-0.186194,51.454218
SW182ND,580000,-0.188166,51.455292
SW182NT,765000,-0.184772,51.45594
SW182NX,543000,-0.185996,51.455573
SW182PG,465000,-0.183579,51.453719
SW182PW,385000,-0.181867,51.458773
SW182QD,480000,-0.186562,51.457263
SW182QE,513929.33,-0.18468,51.457531
SW182QF,635000,-0.183654,51.456544
SW182QG,336000,-0.183021,51.454726
SW182QJ,630000,-0.181613,51.455028
SW182QQ,622500,-0.182416,51.454753
SW182RF,410000,-0.182703,51.450774
SW182RL,511250,-0.184525,51.451287
SW182RS,695000,-0.187774,51.453937
SW182RT,665000,-0.188774,51.45558
SW182RU,350000,-0.189152,51.456215
SW182RX,337500,-0.189139,51.455441
SW182SB,470000,-0.184953,51.451033
SW182SL,525000,-0.177172,51.458575
SW182ST,695000,-0.177745,51.458196
SW182TG,465000,-0.173856,51.454287
SW182TQ,435000,-0.175308,51.454328
SW183AF,565000,-0.184589,51.449679
SW183BB,520000,-0.186057,51.446878
SW183BD,467500,-0.186421,51.446398
SW183BG,541603.33,-0.187928,51.445315
SW183BJ,584250,-0.18876,51.446479
SW183BL,380000,-0.188344,51.446446
SW183BN,468666.67,-0.187922,51.445945
SW183BP,405000,-0.187954,51.449011
SW183BW,485000,-0.187894,51.446538
SW183BX,325000,-0.186626,51.449117
SW183DB,507500,-0.179834,51.451637
SW183DP,517000,-0.18261,51.449504
SW183DR,625000,-0.183108,51.448918
SW183DT,500400,-0.184237,51.447677
SW183DU,458666.67,-0.185126,51.446648
SW183DX,530000,-0.185683,51.446036
SW183DY,320000,-0.186321,51.445309
SW183EB,495000,-0.188405,51.444522
SW183ED,590000,-0.187338,51.444578
SW183EH,430000,-0.187114,51.44443
SW183EL,323750,-0.188801,51.444708
SW183ET,572666.67,-0.178448,51.444134
SW183EY,592000,-0.176282,51.441807
SW183EZ,557500,-0.176152,51.440817
SW183HA,481500,-0.17672,51.441634
SW183HD,535666.67,-0.178945,51.443575
SW183HE,510000,-0.177265,51.441679
SW183HG,540000,-0.179368,51.443456
SW183HY,515000,-0.176769,51.44837
SW183HZ,470000,-0.178997,51.449242
SW183JE,372500,-0.174093,51.448697
SW183LU,582500,-0.173182,51.44711
SW183QF,498057.5,-0.185617,51.440559
SW183QH,703500,-0.18496,51.441402
SW183QJ,645000,-0.184471,51.440325
SW183QL,605000,-0.18549,51.439657
SW183QN,745000,-0.1852,51.439446
SW183QP,711500,-0.183468,51.439851
SW183QR,670000,-0.185127,51.439013
SW183QS,767500,-0.185008,51.438741
SW183QT,682875,-0.183366,51.439166
SW183QU,636000,-0.182578,51.438353
SW183QY,650250,-0.181699,51.438744
SW183QZ,792750,-0.182912,51.440076
SW183RA,676833.33,-0.1845,51.441755
SW183SE,356000,-0.17485,51.45245
SW183SJ,440000,-0.173888,51.449522
SW183SN,410000,-0.172242,51.447841
SW183SX,590000,-0.174557,51.4533
SW183TB,792500,-0.184883,51.437543
SW183TD,669331.25,-0.183524,51.437702
SW184AH,410000,-0.196014,51.45668
SW184BB,510000,-0.197384,51.45002
SW184BE,480000,-0.198044,51.449707
SW184EE,354125,-0.190073,51.450015
SW184ES,287500,-0.187867,51.441771
SW184ET,321250,-0.189376,51.439987
SW184EX,385000,-0.188436,51.440485
SW184EZ,390000,-0.188009,51.439993
SW184FQ,472500,-0.190231,51.443229
SW184FR,440000,-0.189655,51.443229
SW184FU,112500,-0.193211,51.443922
SW184FY,400000,-0.195975,51.456203
SW184GD,363000,-0.193477,51.453125
SW184GE,482500,-0.197286,51.45581
SW184GL,563500,-0.197214,51.456177
SW184GR,430000,-0.191271,51.453586
SW184GT,570000,-0.19377,51.444695
SW184GU,680000,-0.19377,51.444695
SW184GY,501509.68,-0.193065,51.453812
SW184GZ,590000,-0.191032,51.45271
SW184HF,531666.67,-0.188621,51.438707
SW184HH,516250,-0.187631,51.438287
SW184HP,372500,-0.187303,51.440845
SW184JB,377000,-0.195922,51.457174
SW184JG,384640,-0.197115,51.455385
SW184LL,530000,-0.190682,51.448091
SW184NW,619500,-0.192012,51.44831
SW184NX,565000,-0.192121,51.449184
SW184NZ,295000,-0.196603,51.448291
SW184PA,295000,-0.196323,51.448106
SW184PB,280000,-0.196409,51.447388
SW184PJ,550000,-0.198122,51.450292
SW184PT,528250,-0.196166,51.442232
SW184PY,489250,-0.192303,51.442019
SW184PZ,540000,-0.1903,51.442474
SW184QD,534666.67,-0.193547,51.44149
SW184QF,481800,-0.195637,51.441037
SW184QL,495000,-0.19148,51.443544
SW184QN,582666.67,-0.191026,51.443394
SW184QP,390000,-0.194099,51.442811
SW184QS,500000,-0.195099,51.442387
SW184QZ,635000,-0.195928,51.441689
SW184RD,467777.78,-0.197274,51.456584
SW184RU,570000,-0.191306,51.441402
SW184RX,559166.67,-0.193704,51.441169
SW184RZ,352000,-0.195922,51.440394
SW184SS,490000,-0.196377,51.445994
SW184ST,535000,-0.186632,51.439531
SW184SU,600000,-0.186565,51.438775
SW184SX,315000,-0.186536,51.438055
SW184UJ,382500,-0.190509,51.445193
SW184UN,400000,-0.191171,51.444817
SW185AB,542500,-0.198687,51.445805
SW185AD,456250,-0.198031,51.443565
SW185AE,187000,-0.197596,51.441714
SW185AL,749950,-0.199672,51.444921
SW185AN,612000,-0.200067,51.444747
SW185AS,603211.67,-0.200631,51.444665
SW185AT,606700,-0.201051,51.444618
SW185BN,792500,-0.204379,51.443887
SW185BW,720000,-0.204959,51.44403
SW185BY,415000,-0.202437,51.443398
SW185EE,520000,-0.199593,51.449488
SW185EJ,396000,-0.197747,51.451779
SW185ER,650000,-0.200178,51.442653
SW185HE,645000,-0.202287,51.442092
SW185HL,350000,-0.200227,51.450936
SW185HW,437500,-0.199057,51.451763
SW185JJ,600000,-0.201275,51.448057
SW185JS,440000,-0.197698,51.446437
SW185JZ,360000,-0.197227,51.442689
SW185LB,575000,-0.197018,51.441786
SW185LD,617500,-0.196791,51.441333
SW185LJ,515000,-0.199451,51.44578
SW185LT,481500,-0.205026,51.445012
SW185LY,500000,-0.200431,51.44575
SW185NJ,630000,-0.198533,51.439858
SW185NP,712500,-0.205262,51.441085
SW185NU,700000,-0.205483,51.443886
SW185PA,732500,-0.201794,51.439621
SW185PD,620000,-0.19813,51.44032
SW185PW,399950,-0.213464,51.448072
SW185PZ,275000,-0.214442,51.44958
SW185QJ,425000,-0.207368,51.450497
SW185QY,607500,-0.209908,51.451066
SW185RD,487500,-0.200982,51.447477
SW185RP,585000,-0.202447,51.448632
SW185RQ,575000,-0.20264,51.447511
SW185RW,704200,-0.203102,51.447725
SW185SH,680000,-0.202289,51.450824
SW185SJ,420000,-0.201601,51.45111
SW185SL,400000,-0.201053,51.45004
SW185SU,365000,-0.198353,51.454648
SW185TA,315000,-0.202041,51.450173
SW185TF,900000,-0.201558,51.44673
SW185TG,470000,-0.202456,51.446951
SW185TN,287750,-0.202439,51.446285
SW185TR,573900,-0.203666,51.446915
SW191AA,485000,-0.186218,51.421629
SW191AU,265000,-0.191849,51.415736
SW191BN,375000,-0.185148,51.417422
SW191BS,520000,-0.186454,51.416759
SW191DG,251500,-0.185495,51.415926
SW191DJ,450000,-0.182757,51.417511
SW191DS,310000,-0.185594,51.419587
SW191ED,500000,-0.193986,51.41906
SW191EG,442500,-0.192505,51.418057
SW191EN,500000,-0.194377,51.420074
SW191ER,450000,-0.1911,51.419672
SW191ES,520000,-0.190517,51.419861
SW191ET,412500,-0.192548,51.419416
SW191EU,544999,-0.192316,51.419098
SW191EX,380000,-0.191262,51.418946
SW191EY,422000,-0.191719,51.418549
SW191FR,440000,-0.192952,51.417192
SW191FT,762500,-0.195847,51.418288
SW191HG,416500,-0.187109,51.41694
SW191HR,495000,-0.188566,51.418644
SW191HX,490000,-0.189477,51.416689
SW191JF,625080,-0.191581,51.417054
SW191JG,550000,-0.190942,51.416837
SW191JN,460080,-0.196295,51.415562
SW191JT,565000,-0.193856,51.417251
SW191JW,600000,-0.194671,51.415644
SW191LJ,318000,-0.200354,51.415112
SW191LN,475000,-0.200445,51.416102
SW191LY,310000,-0.199974,51.41489
SW191ND,480000,-0.197858,51.417142
SW191NL,540000,-0.197353,51.419013
SW191NR,345000,-0.197156,51.417077
SW191PB,427000,-0.199212,51.415984
SW191PF,390000,-0.198337,51.416663
SW191QT,480000,-0.202079,51.418159
SW191SP,905000,-0.194707,51.41837
SW191SS,302500,-0.197085,51.418524
SW191SU,425000,-0.194532,51.417963
SW191SX,425000,-0.194561,51.417612
SW191SY,330000,-0.195461,51.416664
SW191SZ,174000,-0.195281,51.416122
SW191TG,352500,-0.179403,51.423754
SW191TJ,335500,-0.180746,51.422875
SW191TP,220000,-0.180379,51.422339
SW191TR,355000,-0.179277,51.422942
SW191TZ,595000,-0.19659,51.419038
SW191UE,509250,-0.203529,51.418506
SW191UF,645000,-0.191587,51.420444
SW191UJ,370000,-0.180651,51.424277
SW191UL,399950,-0.18029,51.424235
SW191UY,425000,-0.183049,51.420303
SW191XA,370000,-0.183703,51.421222
SW191XE,446000,-0.182494,51.420888
SW191XF,440000,-0.182315,51.421047
SW192AH,420500,-0.176167,51.421932
SW192AL,390000,-0.17591,51.422971
SW192AN,519475,-0.176323,51.423076
SW192AP,289500,-0.176975,51.423311
SW192AQ,444333.33,-0.176081,51.42229
SW192AR,370000,-0.177222,51.423603
SW192AT,395000,-0.177418,51.423741
SW192AU,350000,-0.178095,51.423365
SW192AX,477000,-0.178627,51.421907
SW192AY,440000,-0.17826,51.419932
SW192BF,360000,-0.174673,51.421522
SW192BS,479950,-0.177526,51.420307
SW192BT,205000,-0.176549,51.419923
SW192BU,375000,-0.177276,51.420447
SW192BX,160000,-0.176864,51.420675
SW192DB,445000,-0.177225,51.421732
SW192DF,469950,-0.178305,51.421695
SW192DX,451000,-0.172714,51.417004
SW192EA,483000,-0.175451,51.415716
SW192EB,420375,-0.175042,51.415512
SW192EE,441650,-0.172311,51.416206
SW192EJ,466000,-0.167566,51.419037
SW192EU,246250,-0.175186,51.418832
SW192EZ,450000,-0.172285,51.418652
SW192FE,418000,-0.178939,51.413063
SW192FL,218000,-0.177467,51.418625
SW192HB,447500,-0.170473,51.418651
SW192HD,315500,-0.169443,51.419228
SW192HG,330000,-0.173282,51.419621
SW192HL,220000,-0.169838,51.417265
SW192HT,515000,-0.174112,51.420902
SW192HX,480500,-0.172921,51.420362
SW192HY,485000,-0.173103,51.420149
SW192JA,417500,-0.172813,51.420639
SW192LD,303400,-0.1885,51.414129
SW192LE,300000,-0.18941,51.414386
SW192LZ,412500,-0.185899,51.414897
SW192NA,400000,-0.185821,51.414321
SW192PH,354500,-0.181262,51.412785
SW192PQ,332000,-0.179928,51.413438
SW192QJ,270000,-0.177239,51.410897
SW192QN,285000,-0.1795,51.411903
SW192QR,365000,-0.180235,51.412571
SW192RG,380000,-0.183121,51.411959
SW192RQ,322000,-0.182624,51.411808
SW192RW,363000,-0.182965,51.412622
SW192SU,328000,-0.182786,51.404805
SW192UA,362000,-0.181085,51.410372
SW192UH,308000,-0.178727,51.409274
SW193AA,593000,-0.193845,51.415083
SW193AB,395000,-0.194199,51.414837
SW193AT,525000,-0.198946,51.414703
SW193BF,575000,-0.206263,51.413062
SW193BJ,205000,-0.193023,51.414288
SW193BU,340000,-0.193481,51.409619
SW193BX,410000,-0.192739,51.409104
SW193BY,200000,-0.192379,51.406652
SW193DD,545000,-0.193298,51.414724
SW193ES,435000,-0.203862,51.417809
SW193HD,475000,-0.197062,51.410331
SW193HS,425000,-0.201952,51.412133
SW193HU,421500,-0.208848,51.41231
SW193HY,253483.33,-0.200976,51.410256
SW193JW,170000,-0.204846,51.413139
SW193LD,285000,-0.204439,51.404078
SW193NJ,425000,-0.205072,51.413619
SW193NL,287500,-0.205839,51.413136
SW193NU,471500,-0.207132,51.412059
SW193NW,317250,-0.207554,51.412407
SW193NZ,425000,-0.203956,51.412739
SW193PS,501500,-0.212587,51.414517
SW193PT,155523,-0.212994,51.414019
SW193PZ,420000,-0.210061,51.411438
SW193SP,420000,-0.206096,51.416854
SW193SW,383333.33,-0.206382,51.418477
SW193TH,473000,-0.202396,51.414864
SW193TJ,402487.5,-0.203629,51.41714
SW194AL,780000,-0.213615,51.422805
SW194BG,465000,-0.210077,51.421078
SW194BH,850000,-0.210077,51.421078
SW194BJ,803500,-0.210077,51.421078
SW194BT,935000,-0.217489,51.417154
SW194DZ,390000,-0.209849,51.419546
SW194HP,575000,-0.217478,51.419024
SW194HR,485000,-0.217077,51.418874
SW194HS,571666.67,-0.215911,51.418524
SW194HU,460000,-0.216388,51.418091
SW194HW,630000,-0.213869,51.418142
SW194HX,573000,-0.215049,51.417378
SW194JA,645000,-0.216315,51.416273
SW194JB,472500,-0.217437,51.415903
SW194JF,550000,-0.218904,51.415161
SW194JG,415000,-0.219615,51.415352
SW194JH,561400,-0.2191,51.415668
SW194LF,352000,-0.216889,51.417037
SW194LG,420000,-0.217291,51.417808
SW194LP,365000,-0.21843,51.416629
SW194LR,607500,-0.218794,51.41614
SW194NP,590000,-0.22338,51.418529
SW194NR,530000,-0.221689,51.417506
SW194NY,375000,-0.214451,51.419922
SW194QE,556000,-0.217158,51.424172
SW194QN,422500,-0.216221,51.423609
SW194QZ,750000,-0.223171,51.420819
SW194RA,551666.67,-0.223023,51.420304
SW194RD,640000,-0.227438,51.418842
SW194RW,678000,-0.224516,51.419149
SW194RX,750000,-0.213886,51.423601
SW194SA,950000,-0.21576,51.423135
SW194SG,362500,-0.214826,51.422374
SW194SX,515000,-0.22117,51.42051
SW194TP,440000,-0.22954,51.422004
SW194TR,416773.5,-0.228951,51.421977
SW194UF,1050000,-0.228759,51.425454
SW194UG,950000,-0.229183,51.426036
SW195AX,1050000,-0.2209,51.425335
SW195HZ,715000,-0.218199,51.435141
SW195JA,750000,-0.21735,51.435146
SW195JB,778500,-0.2174,51.434598
SW195LH,685000,-0.222378,51.443855
SW195LJ,537500,-0.221334,51.444064
SW195LS,333000,-0.221532,51.446747
SW195LW,499000,-0.222467,51.444162
SW195NB,2125506,-0.223512,51.429844
SW195NL,457495,-0.222114,51.441396
SW195NQ,860000,-0.225704,51.437116
SW195NW,325000,-0.22296,51.441463
SW195PP,450000,-0.218589,51.439149
SW195QF,613750,-0.220215,51.439515
SW195QG,587500,-0.220396,51.439689
SW195QU,850000,-0.223446,51.43969
SW196AG,415000,-0.220088,51.445502
SW196AY,428333.33,-0.222257,51.442891
SW196AZ,445000,-0.222257,51.442891
SW196BB,450000,-0.217996,51.444049
SW196BD,362500,-0.218357,51.444379
SW196BG,240000,-0.218773,51.44479
SW196BY,432500,-0.222759,51.440723
SW196BZ,335000,-0.2227,51.440371
SW196DE,265000,-0.219743,51.440947
SW196DQ,430000,-0.219286,51.442316
SW196DT,555000,-0.219919,51.444924
SW196DX,255000,-0.220485,51.445157
SW196EQ,410000,-0.21862,51.443537
SW196ES,481666.67,-0.215327,51.443101
SW196EX,306000,-0.218158,51.443575
SW196EZ,365000,-0.22091,51.440155
SW196HA,402591,-0.220785,51.440783
SW196HB,442666.67,-0.219345,51.440059
SW196HJ,380000,-0.21759,51.442767
SW196HP,700000,-0.216347,51.443143
SW196HT,405000,-0.213956,51.444312
SW196JG,360000,-0.21424,51.442931
SW196JL,230000,-0.215748,51.442648
SW196JN,445000,-0.212321,51.441607
SW196JQ,414333.33,-0.214278,51.442338
SW196JT,390000,-0.219109,51.43948
SW196JU,485000,-0.216491,51.439827
SW196JY,355000,-0.210819,51.442474
SW196LF,290000,-0.21519,51.439978
SW196LR,369000,-0.209727,51.443537
SW196LW,435000,-0.210397,51.444815
SW196ND,590000,-0.210139,51.444424
SW196NU,415000,-0.208014,51.441361
SW196NX,762500,-0.206641,51.442617
SW196PT,425000,-0.216255,51.440714
SW196PW,480000,-0.212553,51.438976
SW196QD,430000,-0.213664,51.439271
SW196QG,660000,-0.21799,51.447143
SW196QL,325000,-0.218026,51.446595
SW196QN,360000,-0.217415,51.446774
SW196QY,461000,-0.21509,51.444383
SW196RA,260000,-0.213227,51.444193
SW196RG,385000,-0.215367,51.448722
SW196RS,388000,-0.21735,51.448806
SW196RT,310000,-0.218387,51.448408
SW196RX,350000,-0.220162,51.449415
SW196SE,405000,-0.213398,51.444978
SW196SG,393000,-0.213599,51.445349
SW196SL,292500,-0.212624,51.447106
SW196SN,365000,-0.21178,51.446599
SW196SP,223250,-0.213781,51.445847
SW196ST,487500,-0.210974,51.445139
SW196TD,245200,-0.215987,51.447958
SW196TJ,373750,-0.21492,51.446548
SW196TL,345000,-0.215019,51.447322
SW196TN,445000,-0.216275,51.446856
SW196TQ,270000,-0.216039,51.447356
SW197AG,525000,-0.205104,51.424905
SW197AQ,382532,-0.204065,51.424647
SW197BG,780000,-0.205264,51.4256
SW197BP,770000,-0.212419,51.428398
SW197BY,717500,-0.211517,51.424977
SW197DN,825000,-0.20662,51.430639
SW197EL,480000,-0.207056,51.426131
SW197ES,450000,-0.205136,51.427415
SW197HN,596666.67,-0.199089,51.433149
SW197JH,602500,-0.201998,51.430136
SW197JJ,355450,-0.200118,51.432464
SW197JL,440000,-0.201167,51.431868
SW197JQ,1332500,-0.204281,51.429758
SW197JY,477000,-0.202204,51.42478
SW197LP,750000,-0.199204,51.430112
SW197PD,635000,-0.212842,51.423819
SW197PQ,460000,-0.213476,51.423792
SW197QJ,489000,-0.206446,51.424818
SW197QL,242500,-0.208776,51.423712
SW197QN,548750,-0.209482,51.423687
SW197QZ,433500,-0.206056,51.426692
SW198AQ,351000,-0.197295,51.434866
SW198DU,467365,-0.197553,51.437442
SW198DX,525000,-0.197653,51.438091
SW198EA,325000,-0.190621,51.428154
SW198EF,370000,-0.197065,51.438028
SW198FP,325000,-0.189823,51.428321
SW198GR,141750,-0.189325,51.428557
SW198GS,140000,-0.190799,51.429829
SW198GW,350000,-0.19036,51.428941
SW198JE,463500,-0.19529,51.427569
SW198JN,315000,-0.197882,51.42823
SW198JY,627000,-0.19231,51.426651
SW198LB,261400,-0.197685,51.424459
SW198LJ,487000,-0.202443,51.422715
SW198LR,690000,-0.201555,51.42299
SW198LU,555000,-0.195114,51.424842
SW198NP,230000,-0.201678,51.422416
SW198NX,460000,-0.192235,51.424528
SW198NY,195000,-0.189474,51.424773
SW198PE,540000,-0.195324,51.423065
SW198QN,317000,-0.20188,51.420576
SW198QZ,492000,-0.19702,51.423082
SW198RD,410000,-0.198853,51.420727
SW198RF,498000,-0.199554,51.420468
SW198RH,500000,-0.197761,51.420719
SW198RL,525000,-0.199603,51.419335
SW198RR,710000,-0.203097,51.42045
SW198RW,370000,-0.199578,51.419596
SW198RY,450000,-0.189104,51.421035
SW198SF,492500,-0.186373,51.42245
SW198SJ,340000,-0.187646,51.424916
SW198SU,420000,-0.20035,51.420345
SW198TR,364975,-0.188121,51.422243
SW198UG,575000,-0.19104,51.435498
SW198UQ,317500,-0.193037,51.430709
SW1A1PH,2000000,-0.138891,51.505651
SW1A1RE,2420000,-0.140633,51.507118
SW1A1RL,3400000,-0.140917,51.50652
SW1A2EL,3088850,-0.124401,51.505519
SW1E5BJ,3300000,-0.142383,51.498818
SW1E5ER,1170000,-0.142878,51.498682
SW1E6AN,2055500,-0.137883,51.497515
SW1E6LB,1838333.33,-0.140381,51.499607
SW1E6PA,300000,-0.138701,51.499003
SW1E6PR,2090000,-0.139251,51.49868
SW1H0HX,1350000,-0.134555,51.496815
SW1H0HZ,885000,-0.13453,51.496816
SW1H9AD,4378750,-0.132133,51.500456
SW1H9DP,735000,-0.132475,51.5002
SW1H9HE,362500,-0.136315,51.499235
SW1H9HG,410960,-0.136315,51.499235
SW1H9JA,3200000,-0.13064,51.500693
SW1H9NE,1760000,-0.130684,51.500566
SW1H9NJ,860000,-0.130684,51.500566
SW1P1BS,332500,-0.135886,51.495604
SW1P1EN,675000,-0.140804,51.495826
SW1P1ET,233500,-0.139549,51.494557
SW1P1EZ,1801500,-0.14008,51.494861
SW1P1HL,1075000,-0.137685,51.496019
SW1P1HN,1000000,-0.137532,51.495882
SW1P1HW,1519800,-0.138052,51.495494
SW1P1HZ,2175000,-0.140835,51.495062
SW1P1JU,1215000,-0.136842,51.494432
SW1P1JW,557000,-0.137959,51.493524
SW1P1NH,2550000,-0.141791,51.496012
SW1P1NP,1800000,-0.140786,51.495574
SW1P1NS,1700000,-0.135886,51.495604
SW1P1PN,705000,-0.136502,51.494993
SW1P2BD,700000,-0.131163,51.495205
SW1P2BN,735000,-0.131561,51.49674
SW1P2DU,1965000,-0.128766,51.494987
SW1P2FE,5000000,-0.128766,51.494987
SW1P2LD,688000,-0.132865,51.497615
SW1P2NE,1040000,-0.136819,51.492876
SW1P2NW,830000,-0.13493,51.491857
SW1P2PQ,835000,-0.133286,51.494007
SW1P2QA,420000,-0.134508,51.495584
SW1P2QF,705000,-0.134819,51.495281
SW1P2QW,995000,-0.133667,51.494561
SW1P2TB,600000,-0.13191,51.495972
SW1P3AF,1237500,-0.12792,51.495594
SW1P3DR,860000,-0.128538,51.495972
